
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_attached.dat",f) u 1:($2+$4+$6+$8)/4.*2./3."
# x y type
 0.05  0.00805963  i
 0.15  0.00870526  i
 0.25  0.00882447  i
 0.35  0.00906765  i
 0.45  0.00944738  i
 0.55  0.010021  i
 0.65  0.0100391  i
 0.75  0.0106273  i
 0.85  0.0107218  i
 0.95  0.0111466  i
 1.05  0.0113441  i
 1.15  0.0118976  i
 1.25  0.0119369  i
 1.35  0.0119291  i
 1.45  0.0120353  i
 1.55  0.0120847  i
 1.65  0.0120113  i
 1.75  0.012047  i
 1.85  0.0118512  i
 1.95  0.0116881  i
 2.05  0.0114961  i
 2.15  0.011532  i
 2.25  0.011154  i
 2.35  0.0109227  i
 2.45  0.0106465  i
 2.55  0.010428  i
 2.65  0.00986676  i
 2.75  0.00939684  i
 2.85  0.00889925  i
 2.95  0.00843507  i
 3.05  0.00793362  i
 3.15  0.00789147  i
 3.25  0.00737306  i
 3.35  0.00722516  i
 3.45  0.00706117  i
 3.55  0.00715959  i
 3.65  0.00726613  i
 3.75  0.00738997  i
 3.85  0.00732739  i
 3.95  0.00734864  i
 4.05  0.00737218  i
 4.15  0.00745445  i
 4.25  0.00739695  i
 4.35  0.00735017  i
 4.45  0.00730763  i
 4.55  0.00715059  i
 4.65  0.00701131  i
 4.75  0.00673477  i
 4.85  0.00670765  i
 4.95  0.0065388  i
 5.05  0.00643588  i
 5.15  0.0063103  i
 5.25  0.00617136  i
 5.35  0.00618225  i
 5.45  0.00620327  i
 5.55  0.00619809  i
 5.65  0.00605052  i
 5.75  0.00606562  i
 5.85  0.00614561  i
 5.95  0.00608513  i
 6.05  0.00623851  i
 6.15  0.00621787  i
 6.25  0.00631059  i
 6.35  0.00650854  i
 6.45  0.00674143  i
 6.55  0.00673198  i
 6.65  0.00660721  i
 6.75  0.00680097  i
 6.85  0.00673401  i
 6.95  0.00682977  i
 7.05  0.00695881  i
 7.15  0.00722264  i
 7.25  0.00715834  i
 7.35  0.0074344  i
 7.45  0.00744151  i
 7.55  0.00773338  i
 7.65  0.00777166  i
 7.75  0.00795753  i
 7.85  0.00811348  i
 7.95  0.00804235  i

