
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_attached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.0120794  i
 0.15  0.0119517  i
 0.25  0.0114851  i
 0.35  0.011127  i
 0.45  0.011477  i
 0.55  0.0115555  i
 0.65  0.0116204  i
 0.75  0.0120887  i
 0.85  0.0122442  i
 0.95  0.0118715  i
 1.05  0.0116228  i
 1.15  0.0112764  i
 1.25  0.0109636  i
 1.35  0.0111679  i
 1.45  0.0119197  i
 1.55  0.012014  i
 1.65  0.0123189  i
 1.75  0.0124253  i
 1.85  0.0127671  i
 1.95  0.0125499  i
 2.05  0.0127807  i
 2.15  0.0123048  i
 2.25  0.0119359  i
 2.35  0.0122006  i
 2.45  0.0124879  i
 2.55  0.0125227  i
 2.65  0.0127007  i
 2.75  0.0128481  i
 2.85  0.0129629  i
 2.95  0.0128736  i
 3.05  0.0129791  i
 3.15  0.0127375  i
 3.25  0.0121336  i
 3.35  0.012823  i
 3.45  0.012978  i
 3.55  0.0128387  i
 3.65  0.0130594  i
 3.75  0.0133145  i
 3.85  0.0129235  i
 3.95  0.0129732  i
 4.05  0.0129307  i
 4.15  0.0129972  i
 4.25  0.0130703  i
 4.35  0.0131478  i
 4.45  0.0132906  i
 4.55  0.0129889  i
 4.65  0.0132133  i
 4.75  0.0133698  i
 4.85  0.0130034  i
 4.95  0.0130595  i
 5.05  0.0130979  i
 5.15  0.013145  i
 5.25  0.0134241  i
 5.35  0.0131845  i
 5.45  0.0133682  i
 5.55  0.013062  i
 5.65  0.0128547  i
 5.75  0.0127909  i
 5.85  0.0127131  i
 5.95  0.0126099  i
 6.05  0.0123503  i
 6.15  0.0129294  i
 6.25  0.0132439  i
 6.35  0.0130229  i
 6.45  0.0130808  i
 6.55  0.0125185  i
 6.65  0.0125398  i
 6.75  0.0122572  i
 6.85  0.0116599  i
 6.95  0.0120452  i
 7.05  0.0126955  i
 7.15  0.0130925  i
 7.25  0.0134208  i
 7.35  0.0126519  i
 7.45  0.0120963  i
 7.55  0.011761  i
 7.65  0.0114503  i
 7.75  0.0113397  i
 7.85  0.0117729  i
 7.95  0.0118448  i

